,windcode,strike,release_dt,expiry_dt,ex_info_code,info_name,unit,option_type
49,10002160.SH,4.3,20191223,20200325,510300C2003M04300,300ETF购3月4300,10000.0,C
50,10002161.SH,4.4,20191223,20200325,510300C2003M04400,300ETF购3月4400,10000.0,C
51,10002162.SH,3.6,20191223,20200325,510300P2003M03600,300ETF沽3月3600,10000.0,P
52,10002163.SH,3.7,20191223,20200325,510300P2003M03700,300ETF沽3月3700,10000.0,P
53,10002164.SH,3.8,20191223,20200325,510300P2003M03800,300ETF沽3月3800,10000.0,P
54,10002165.SH,3.9,20191223,20200325,510300P2003M03900,300ETF沽3月3900,10000.0,P
55,10002166.SH,4.0,20191223,20200325,510300P2003M04000,300ETF沽3月4000,10000.0,P
56,10002167.SH,4.1,20191223,20200325,510300P2003M04100,300ETF沽3月4100,10000.0,P
57,10002168.SH,4.2,20191223,20200325,510300P2003M04200,300ETF沽3月4200,10000.0,P
58,10002169.SH,4.3,20191223,20200325,510300P2003M04300,300ETF沽3月4300,10000.0,P
59,10002170.SH,4.4,20191223,20200325,510300P2003M04400,300ETF沽3月4400,10000.0,P
60,10002171.SH,3.6,20191223,20200624,510300C2006M03600,300ETF购6月3600,10000.0,C
61,10002172.SH,3.7,20191223,20200624,510300C2006M03700,300ETF购6月3700,10000.0,C
62,10002173.SH,3.8,20191223,20200624,510300C2006M03800,300ETF购6月3800,10000.0,C
63,10002174.SH,3.9,20191223,20200624,510300C2006M03900,300ETF购6月3900,10000.0,C
64,10002175.SH,4.0,20191223,20200624,510300C2006M04000,300ETF购6月4000,10000.0,C
65,10002176.SH,4.1,20191223,20200624,510300C2006M04100,300ETF购6月4100,10000.0,C
66,10002177.SH,4.2,20191223,20200624,510300C2006M04200,300ETF购6月4200,10000.0,C
67,10002178.SH,4.3,20191223,20200624,510300C2006M04300,300ETF购6月4300,10000.0,C
68,10002179.SH,4.4,20191223,20200624,510300C2006M04400,300ETF购6月4400,10000.0,C
69,10002180.SH,3.6,20191223,20200624,510300P2006M03600,300ETF沽6月3600,10000.0,P
70,10002181.SH,3.7,20191223,20200624,510300P2006M03700,300ETF沽6月3700,10000.0,P
71,10002182.SH,3.8,20191223,20200624,510300P2006M03800,300ETF沽6月3800,10000.0,P
72,10002183.SH,3.9,20191223,20200624,510300P2006M03900,300ETF沽6月3900,10000.0,P
73,10002184.SH,4.0,20191223,20200624,510300P2006M04000,300ETF沽6月4000,10000.0,P
74,10002185.SH,4.1,20191223,20200624,510300P2006M04100,300ETF沽6月4100,10000.0,P
75,10002186.SH,4.2,20191223,20200624,510300P2006M04200,300ETF沽6月4200,10000.0,P
76,10002187.SH,4.3,20191223,20200624,510300P2006M04300,300ETF沽6月4300,10000.0,P
77,10002188.SH,4.4,20191223,20200624,510300P2006M04400,300ETF沽6月4400,10000.0,P
78,10002217.SH,4.5,20191231,20200226,510300C2002M04500,300ETF购2月4500,10000.0,C
79,10002218.SH,4.5,20191231,20200226,510300P2002M04500,300ETF沽2月4500,10000.0,P
80,10002219.SH,4.5,20191231,20200325,510300C2003M04500,300ETF购3月4500,10000.0,C
81,10002220.SH,4.5,20191231,20200325,510300P2003M04500,300ETF沽3月4500,10000.0,P
82,10002221.SH,4.5,20191231,20200624,510300C2006M04500,300ETF购6月4500,10000.0,C
83,10002222.SH,4.5,20191231,20200624,510300P2006M04500,300ETF沽6月4500,10000.0,P
